鳥種,數量,距離,結群,備註,組別,樣點編號,"棲地類型
 (其他說明)",X座標,Y座標,調查者,"調查旅次
編號",天氣代號,"開始時間
（時）","開始時間
（分）",年,月,日
珠頸斑鳩,1,A,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,B,12,59,2024,3,20
麻雀,2,A,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,B,13,10,2024,3,20
麻雀,1,D,N,,4,K2,,121.53462,25.014675,高逢宜、蔡奇銘,,B,13,19,2024,3,20
白頭翁,1,D,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,13,19,2024,3,20
紅鳩,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,13,19,2024,3,20
白頭翁,2,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,13,19,2024,3,20
金背鳩,2,D,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,13,19,2024,3,20
紅鳩,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,13,19,2024,3,20
紅鳩,1,D,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,13,19,2024,3,20
麻雀,2,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,13,19,2024,3,20
喜鵲,1,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,13,32,2024,3,20
珠頸斑鳩,1,A,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,13,32,2024,3,20
麻雀,1,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,13,32,2024,3,20
野鴿,1,A,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,13,32,2024,3,20
八哥,2,A,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,13,32,2024,3,20
喜鵲,1,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,13,32,2024,3,20
八哥,4,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
麻雀,2,A,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
八哥,2,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
珠頸斑鳩,2,A,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
紅鳩,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
野鴿,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
金背鳩,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
紅鳩,2,A,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
金背鳩,1,A,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,B,13,42,2024,3,20
紅鳩,2,A,N,,4,L3,,121.53672,25.016861,高逢宜、蔡奇銘,,B,13,55,2024,3,20
麻雀,1,A,N,,4,L3,,121.53673,25.016861,高逢宜、蔡奇銘,,B,13,55,2024,3,20
麻雀,2,D,N,,4,L3,,121.53672,25.016861,高逢宜、蔡奇銘,,B,13,55,2024,3,20
紅鳩,1,A,N,,4,L3,,121.53673,25.016861,高逢宜、蔡奇銘,,B,13,55,2024,3,20
麻雀,1,A,N,,4,L3,,121.53674,25.016861,高逢宜、蔡奇銘,,B,13,55,2024,3,20
紅鳩,1,D,N,,4,L3,,121.53675,25.016861,高逢宜、蔡奇銘,,B,13,55,2024,3,20
麻雀,1,D,N,,4,K2,,121.53462,25.014675,蔡奇銘、高逢宜,,C,13,52,2024,3,27
麻雀,1,D,N,,4,K2,,121.53462,25.014675,蔡奇銘、高逢宜,,C,13,52,2024,3,27
金背鳩,2,D,N,,4,K3,,121.534791,25.015831,蔡奇銘、高逢宜,,C,13,59,2024,3,27
紅鳩,2,D,N,,4,K3,,121.534791,25.015831,蔡奇銘、高逢宜,,C,13,59,2024,3,27
麻雀,1,A,N,,4,K1,,121.53665,25.014958,蔡奇銘、高逢宜,,C,13,44,2024,3,27
喜鵲,1,A,N,,4,K1,,121.53665,25.014958,蔡奇銘、高逢宜,,C,13,44,2024,3,27
白頭翁,1,A,N,,4,K1,,121.53665,25.014958,蔡奇銘、高逢宜,,C,13,44,2024,3,27
麻雀,2,D,N,,4,K1,,121.53665,25.014958,蔡奇銘、高逢宜,,C,9,16,2024,4,1
麻雀,1,A,N,,4,K1,,121.53666,25.014958,蔡奇銘、高逢宜,,C,9,16,2024,4,1
家八哥,1,D,N,,4,K1,,121.53667,25.014958,蔡奇銘、高逢宜,,C,9,16,2024,4,1
麻雀,1,A,N,,4,K1,,121.53668,25.014958,蔡奇銘、高逢宜,,C,9,16,2024,4,1
麻雀,3,D,N,,4,K1,,121.53669,25.014958,蔡奇銘、高逢宜,,C,9,16,2024,4,1
紅鳩,1,D,N,,4,K1,,121.5367,25.014958,蔡奇銘、高逢宜,,C,9,16,2024,4,1
珠頸斑鳩,1,D,N,,4,K3,,121.534991,25.015831,蔡奇銘、高逢宜,,C,9,37,2024,4,1
紅鳩,1,D,N,,4,K3,,121.534992,25.015831,蔡奇銘、高逢宜,,C,9,37,2024,4,1
珠頸斑鳩,1,D,N,,4,K3,,121.534993,25.015831,蔡奇銘、高逢宜,,C,9,37,2024,4,1
白鶺鴒,1,D,N,,4,L1,,121.53398,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,1
麻雀,4,D,N,,4,L1,,121.53399,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,1
白頭翁,1,D,N,,4,L1,,121.534,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,1
大卷尾,1,D,N,,4,L2,,121.53369,25.016076,蔡奇銘、高逢宜,,C,9,58,2024,4,1
五色鳥,1,A,N,,,K1,,121.53665,25.014958,蔡奇銘、高逢宜,,C,9,18,2024,4,8
麻雀,2,D,N,,,K1,,121.53666,25.014958,蔡奇銘、高逢宜,,C,9,18,2024,4,8
麻雀,2,D,N,,,K1,,121.53667,25.014958,蔡奇銘、高逢宜,,C,9,18,2024,4,8
麻雀,1,A,N,,,K1,,121.53668,25.014958,蔡奇銘、高逢宜,,C,9,18,2024,4,8
五色鳥,1,A,N,,,K2,,121.53462,25.014675,蔡奇銘、高逢宜,,C,9,30,2024,4,8
鵲鴝,1,D,N,,,K2,,121.53463,25.014675,蔡奇銘、高逢宜,,C,9,30,2024,4,8
大卷尾,2,D,N,,,K2,,121.53464,25.014675,蔡奇銘、高逢宜,,C,9,30,2024,4,8
麻雀,2,D,N,,,K2,,121.53465,25.014675,蔡奇銘、高逢宜,,C,9,30,2024,4,8
紅鳩,1,D,N,,,K2,,121.53466,25.014675,蔡奇銘、高逢宜,,C,9,30,2024,4,8
紅鳩,1,D,N,,,K3,,121.534991,25.015831,蔡奇銘、高逢宜,,C,9,39,2024,4,8
金背鳩,1,D,N,,,K3,,121.534992,25.015831,蔡奇銘、高逢宜,,C,9,39,2024,4,8
鵲鴝,1,D,N,,,K3,,121.534993,25.015831,蔡奇銘、高逢宜,,C,9,39,2024,4,8
麻雀,1,A,N,,,K3,,121.534994,25.015831,蔡奇銘、高逢宜,,C,9,39,2024,4,8
麻雀,4,D,N,,,K3,,121.534995,25.015831,蔡奇銘、高逢宜,,C,9,39,2024,4,8
麻雀,1,D,N,,,L1,,121.53398,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,8
麻雀,2,D,N,,,L1,,121.53399,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,8
金背鳩,12,D,Y,,,L1,,121.534,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,8
麻雀,2,D,N,,,L1,,121.53401,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,8
八哥,1,D,N,,,L1,,121.53402,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,8
金背鳩,1,D,N,,,L1,,121.53403,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,8
麻雀,2,D,N,,,L1,,121.53404,25.016521,蔡奇銘、高逢宜,,C,9,51,2024,4,8
麻雀,1,A,N,,,L2,,121.53369,25.016076,蔡奇銘、高逢宜,,C,9,59,2024,4,8
麻雀,1,A,N,,,L2,,121.5337,25.016076,蔡奇銘、高逢宜,,C,9,59,2024,4,8
麻雀,3,D,N,,,L2,,121.53371,25.016076,蔡奇銘、高逢宜,,C,9,59,2024,4,8
紅鳩,1,D,N,,,L2,,121.53372,25.016076,蔡奇銘、高逢宜,,C,9,59,2024,4,8
大卷尾,1,D,N,,,L3,,121.53679,25.016861,蔡奇銘、高逢宜,,C,10,8,2024,4,8
紅鳩,1,D,N,,,L3,,121.5368,25.016861,蔡奇銘、高逢宜,,C,10,8,2024,4,8
紅鳩,1,D,N,,,L3,,121.53681,25.016861,蔡奇銘、高逢宜,,C,10,8,2024,4,8
紅鳩,1,D,N,,,L3,,121.53682,25.016861,蔡奇銘、高逢宜,,C,10,8,2024,4,8
白頭翁,2,D,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,A,9,16,2024,4,15
麻雀,1,D,N,,4,K1,,121.53666,25.014958,高逢宜、蔡奇銘,,A,9,16,2024,4,15
麻雀,2,A,N,,4,K1,,121.53667,25.014958,高逢宜、蔡奇銘,,A,9,16,2024,4,15
喜鵲,1,A,N,,4,K1,,121.53668,25.014958,高逢宜、蔡奇銘,,A,9,16,2024,4,15
麻雀,2,D,N,,4,K1,,121.53669,25.014675,高逢宜、蔡奇銘,,A,9,25,2024,4,15
大卷尾,1,A,N,,4,K1,,121.5367,25.014675,高逢宜、蔡奇銘,,A,9,25,2024,4,15
麻雀,2,D,N,,4,K1,,121.5367,25.014675,高逢宜、蔡奇銘,,A,9,34,2024,4,15
五色鳥,2,A,N,,4,K2,,121.534992,25.015831,高逢宜、蔡奇銘,,A,9,34,2024,4,15
麻雀,1,A,N,,4,K2,,121.534993,25.015831,高逢宜、蔡奇銘,,A,9,34,2024,4,15
喜鵲,1,A,N,,4,K2,,121.534994,25.015831,高逢宜、蔡奇銘,,A,9,34,2024,4,15
麻雀,1,A,N,,4,K2,,121.534995,25.015831,高逢宜、蔡奇銘,,A,9,34,2024,4,15
五色鳥,2,A,N,,4,K2,,121.534996,25.015831,高逢宜、蔡奇銘,,A,9,34,2024,4,15
白頭翁,1,D,N,,4,K2,,121.534997,25.015831,高逢宜、蔡奇銘,,A,9,34,2024,4,15
麻雀,3,D,N,,4,K3,,121.53398,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
家八哥,2,D,N,,4,K3,,121.53399,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
白鶺鴒,1,D,N,,4,K3,,121.534,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
家八哥,1,A,N,,4,K3,,121.53401,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
麻雀,1,A,N,,4,K3,,121.53402,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
麻雀,2,D,N,,4,K3,,121.53403,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
綠繡眼,1,A,N,,4,K3,,121.53404,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
大卷尾,2,D,N,,4,K3,,121.53405,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
麻雀,10,A,N,,4,K3,,121.53406,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
金背鳩,1,D,N,,4,K3,,121.53407,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
麻雀,4,A,N,,4,K3,,121.53408,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
家八哥,1,D,N,,4,K3,,121.53409,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
麻雀,1,A,N,,4,K3,,121.5341,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
白頭翁,1,D,N,,4,K3,,121.53411,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
麻雀,2,A,N,,4,K3,,121.53412,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
白尾八哥,1,D,N,,4,K3,,121.53413,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
喜鵲,1,D,N,,4,K3,,121.53414,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
紅嘴黑鵯,2,D,N,,4,K3,,121.53415,25.016521,高逢宜、蔡奇銘,,A,9,44,2024,4,15
麻雀,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,A,9,52,2024,4,15
珠頸斑鳩,1,D,N,,4,L2,,121.5337,25.016076,高逢宜、蔡奇銘,,A,9,52,2024,4,15
麻雀,2,A,N,,4,L2,,121.53371,25.016076,高逢宜、蔡奇銘,,A,9,52,2024,4,15
五色鳥,1,A,N,,4,L2,,121.53372,25.016076,高逢宜、蔡奇銘,,A,9,52,2024,4,15
白頭翁,2,D,N,,4,L2,,121.53373,25.016076,高逢宜、蔡奇銘,,A,9,52,2024,4,15
紅鳩,2,D,N,,4,L2,,121.53374,25.016076,高逢宜、蔡奇銘,,A,9,52,2024,4,15
大卷尾,1,D,N,,4,L2,,121.53375,25.016076,高逢宜、蔡奇銘,,A,9,52,2024,4,15
紅鳩,1,A,N,,4,L3,,121.53674,25.016861,高逢宜、蔡奇銘,,A,10,3,2024,4,15
五色鳥,1,A,N,,4,L3,,121.53675,25.016861,高逢宜、蔡奇銘,,A,10,3,2024,4,15
白鷺鷥,1,A,N,,4,L3,,121.53676,25.016861,高逢宜、蔡奇銘,,A,10,3,2024,4,15
白鷺鷥,2,A,N,,4,L3,,121.53677,25.016861,高逢宜、蔡奇銘,,A,10,3,2024,4,15
喜鵲,1,A,N,,4,L3,,121.53678,25.016861,高逢宜、蔡奇銘,,A,10,3,2024,4,15
麻雀,1,A,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,B,9,13,2024,4,22
五色鳥,1,A,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,B,9,13,2024,4,22
麻雀,2,D,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,B,9,13,2024,4,22
白鷺鷥,1,D,N,,4,K2,,121.53462,25.014675,高逢宜、蔡奇銘,,B,9,23,2024,4,22
紅鳩,1,D,N,,4,K2,,121.53462,25.014675,高逢宜、蔡奇銘,,B,9,23,2024,4,22
大卷尾,1,D,N,,4,K2,,121.53462,25.014675,高逢宜、蔡奇銘,,B,9,23,2024,4,22
五色鳥,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,9,32,2024,4,22
白頭翁,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,9,32,2024,4,22
喜鵲,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,9,32,2024,4,22
麻雀,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,9,32,2024,4,22
麻雀,2,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,9,32,2024,4,22
麻雀,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,B,9,32,2024,4,22
白鶺鴒,2,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,9,46,2024,4,22
金背鳩,3,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,9,46,2024,4,22
麻雀,1,A,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,9,46,2024,4,22
八哥,1,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,9,46,2024,4,22
大卷尾,2,A,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,9,46,2024,4,22
麻雀,1,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,9,46,2024,4,22
紅鳩,1,A,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,9,46,2024,4,22
麻雀,5,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,B,9,46,2024,4,22
白鷺鷥,1,A,N,,4,L3,,121.53678,25.016861,高逢宜、蔡奇銘,,B,10,4,2024,4,22
麻雀,1,D,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,A,9,18,2024,4,29
麻雀,1,A,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,A,9,18,2024,4,29
麻雀,1,D,N,,4,K1,,121.53665,25.014958,高逢宜、蔡奇銘,,A,9,18,2024,4,29
紅鳩,1,A,N,,4,K2,,121.53462,25.014675,高逢宜、蔡奇銘,,A,9,27,2024,4,29
金背鳩,1,D,N,,4,K2,,121.53462,25.014675,高逢宜、蔡奇銘,,A,9,27,2024,4,29
麻雀,3,D,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,A,9,37,2024,4,29
白頭翁,2,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,A,9,37,2024,4,29
樹鵲,1,D,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,A,9,37,2024,4,29
小白鷺,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,A,9,37,2024,4,29
麻雀,2,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,A,9,37,2024,4,29
小白鷺,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,A,9,37,2024,4,29
麻雀,1,A,N,,4,K3,,121.534991,25.015831,高逢宜、蔡奇銘,,A,9,37,2024,4,29
麻雀,1,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,A,9,46,2024,4,29
麻雀,1,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,A,9,46,2024,4,29
紅鳩,1,D,N,,4,L1,,121.53398,25.016521,高逢宜、蔡奇銘,,A,9,46,2024,4,29
金背鳩,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,A,9,57,2024,4,29
家八哥,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,A,9,57,2024,4,29
麻雀,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,A,9,57,2024,4,29
麻雀,1,A,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,A,9,57,2024,4,29
大卷尾,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,A,9,57,2024,4,29
麻雀,1,D,N,,4,L2,,121.53369,25.016076,高逢宜、蔡奇銘,,A,9,57,2024,4,29
麻雀,1,D,N,,4,K1,,121.53665,25.014958,蔡奇銘、高馮宜,,B,9,18,2024,5,6
珠頸斑鳩,1,A,N,,4,K1,,121.53665,25.014958,蔡奇銘、高馮宜,,B,9,18,2024,5,6
五色鳥,1,D,N,,4,K1,,121.53665,25.014958,蔡奇銘、高馮宜,,B,9,18,2024,5,6
麻雀,2,A,N,,4,K2,,121.53462,25.014675,蔡奇銘、高馮宜,,B,9,27,2024,5,6
麻雀,1,D,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,37,2024,5,6
喜鵲,1,D,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,37,2024,5,6
白鶺鴒,2,D,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,37,2024,5,6
白尾八哥,1,D,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,37,2024,5,6
五色鳥,1,A,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,37,2024,5,6
白鶺鴒,2,A,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,37,2024,5,6
金背鳩,1,D,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,37,2024,5,6
麻雀,1,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,46,2024,5,6
五色鳥,1,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,46,2024,5,6
麻雀,1,D,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,46,2024,5,6
麻雀,2,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,46,2024,5,6
白尾八哥,1,D,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,46,2024,5,6
五色鳥,1,A,N,,4,L2,,121.53369,25.016076,蔡奇銘、高馮宜,,B,9,56,2024,5,6
金背鳩,1,D,N,,4,L2,,121.53369,25.016076,蔡奇銘、高馮宜,,B,9,56,2024,5,6
麻雀,2,D,N,,4,L2,,121.53369,25.016076,蔡奇銘、高馮宜,,B,9,56,2024,5,6
麻雀,1,D,N,,4,L2,,121.53369,25.016076,蔡奇銘、高馮宜,,B,9,56,2024,5,6
金背鳩,1,A,N,,4,L2,,121.53369,25.016076,蔡奇銘、高馮宜,,B,9,56,2024,5,6
麻雀,1,D,N,,4,L3,,121.53677,25.016861,蔡奇銘、高馮宜,,B,10,7,2024,5,6
麻雀,1,A,N,,4,L3,,121.53677,25.016861,蔡奇銘、高馮宜,,B,10,7,2024,5,6
麻雀,2,D,N,,4,L3,,121.53677,25.016861,蔡奇銘、高馮宜,,B,10,7,2024,5,6
麻雀,2,D,N,,4,K1,,121.53665,25.014958,蔡奇銘、高馮宜,,F,9,18,2024,5,13
五色鳥,1,D,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,F,9,36,2024,5,13
白尾八哥,1,D,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,F,9,46,2024,5,13
麻雀,2,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,F,9,46,2024,5,13
麻雀,1,D,N,,4,L2,,121.53369,25.016076,蔡奇銘、高馮宜,,F,9,55,2024,5,13
五色鳥,1,D,N,,4,K1,,121.53665,25.014958,蔡奇銘、高馮宜,,B,9,18,2024,5,20
白頭翁,2,A,N,,4,K1,,121.53665,25.014958,蔡奇銘、高馮宜,,B,9,18,2024,5,20
紅鳩,1,D,N,,4,K1,,121.53665,25.014958,蔡奇銘、高馮宜,,B,9,18,2024,5,20
麻雀,2,D,N,,4,K1,,121.53665,25.014958,蔡奇銘、高馮宜,,B,9,18,2024,5,20
五色鳥,1,A,N,,4,K2,,121.53462,25.014675,蔡奇銘、高馮宜,,B,9,27,2024,5,20
麻雀,2,D,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,35,2024,5,20
五色鳥,1,A,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,35,2024,5,20
五色鳥,1,A,N,,4,K3,,121.534991,25.015831,蔡奇銘、高馮宜,,B,9,35,2024,5,20
五色鳥,1,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
麻雀,9,A,Y,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
金背鳩,2,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
樹鵲,1,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
白頭翁,1,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
白鶺鴒,1,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
珠頸斑鳩,1,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
白尾八哥,2,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
麻雀,3,A,N,,4,L1,,121.53398,25.016521,蔡奇銘、高馮宜,,B,9,43,2024,5,20
麻雀,2,A,N,,4,L2,,121.53369,25.016076,蔡奇銘、高馮宜,,B,9,52,2024,5,20
麻雀,2,A,N,,4,L2,,121.53369,25.016076,蔡奇銘、高馮宜,,B,9,52,2024,5,20
麻雀,4,A,N,,4,L3,,121.53675,25.016861,蔡奇銘、高馮宜,,B,10,2,2024,5,20
白尾八哥,1,D,N,,4,L3,,121.53675,25.016861,蔡奇銘、高馮宜,,B,10,2,2024,5,20
台灣藍鵲,1,A,N,,4,L3,,121.53675,25.016861,蔡奇銘、高馮宜,,B,10,2,2024,5,20
紅嘴黑鵯,3,,N,,6,G3,G2,121.54222,25.01647,藍彥龍、曾欣婕、林秩緯,1,C,8,38,2024,3,15
台灣藍鵲,1,,N,,6,G3,G2,121.54222,25.01647,藍彥龍、曾欣婕、林秩緯,1,C,8,38,2024,3,15
白頭翁,2,,N,,6,G3,G2,121.54222,25.01647,藍彥龍、曾欣婕、林秩緯,1,C,8,38,2024,3,15
白尾八哥,5,,Y,,6,G3,G2,121.54222,25.01647,藍彥龍、曾欣婕、林秩緯,1,C,8,38,2024,3,15
鵲鴝,1,,N,,6,G3,G2,121.54222,25.01647,藍彥龍、曾欣婕、林秩緯,1,C,8,38,2024,3,15
斯氏繡眼,5,,Y,,6,G3,G2,121.54222,25.01647,藍彥龍、曾欣婕、林秩緯,1,C,8,38,2024,3,15
五色鳥,4,,N,,6,G1,G2,121.54254,25.01799,藍彥龍、曾欣婕、林秩緯,1,C,8,50,2024,3,15
紅嘴黑鵯,1,,N,,6,G1,G2,121.54254,25.01799,藍彥龍、曾欣婕、林秩緯,1,C,8,50,2024,3,15
紅尾伯勞,1,,N,,6,G1,G2,121.54254,25.01799,藍彥龍、曾欣婕、林秩緯,1,C,8,50,2024,3,15
喜鵲,1,,N,,6,G1,G2,121.54254,25.01799,藍彥龍、曾欣婕、林秩緯,1,C,8,50,2024,3,15
黑領椋鳥,2,,N,,6,G1,G2,121.54254,25.01799,藍彥龍、曾欣婕、林秩緯,1,C,8,50,2024,3,15
洋燕,1,,N,,6,G1,G2,121.54254,25.01799,藍彥龍、曾欣婕、林秩緯,1,C,8,50,2024,3,15
白頭翁,4,,N,,6,G1,G2,121.54254,25.01799,藍彥龍、曾欣婕、林秩緯,1,C,8,50,2024,3,15
黑領椋鳥,1,,N,,6,G2,G2,121.54193,25.01773,藍彥龍、曾欣婕、林秩緯,1,C,8,59,2024,3,15
金背鳩,1,,N,,6,G2,G2,121.54193,25.01773,藍彥龍、曾欣婕、林秩緯,1,C,8,59,2024,3,15
黑冠麻鷺,1,,N,,6,G2,G2,121.54193,25.01773,藍彥龍、曾欣婕、林秩緯,1,C,8,59,2024,3,15
紅嘴黑鵯,1,,N,,6,G2,G2,121.54193,25.01773,藍彥龍、曾欣婕、林秩緯,1,C,8,59,2024,3,15
野鴿,20,,Y,,6,G2,G2,121.54193,25.01773,藍彥龍、曾欣婕、林秩緯,1,C,8,59,2024,3,15
家燕,1,,N,,6,G2,G2,121.54193,25.01773,藍彥龍、曾欣婕、林秩緯,1,C,8,59,2024,3,15
喜鵲,3,,N,,6,H1,G2,121.53977,25.01728,藍彥龍、王志惠、林秩緯,1,C,9,17,2024,3,15
灰鶺鴒,1,,N,,6,H1,G2,121.53977,25.01728,藍彥龍、王志惠、林秩緯,1,C,9,17,2024,3,15
白頭翁,2,,N,,6,H1,G2,121.53977,25.01728,藍彥龍、王志惠、林秩緯,1,C,9,17,2024,3,15
麻雀,3,,N,,6,H1,G2,121.53977,25.01728,藍彥龍、王志惠、林秩緯,1,C,9,17,2024,3,15
白尾八哥,1,,N,,6,H1,G2,121.53977,25.01728,藍彥龍、王志惠、林秩緯,1,C,9,17,2024,3,15
